Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
2022-04-05 00:00:00+00:00,13.029999732971191,207.04666137695312,13.890000343322754,13.029999732971191,207.04666137695312,13.890000343322754,13.949999809265137,210.413330078125,14.859999656677246,12.90999984741211,203.6199951171875,13.795000076293945,13.800000190734863,209.3333282470703,14.609999656677246,13238500,3689400,37677300
2022-04-06 00:00:00+00:00,12.510000228881836,202.26666259765625,13.0,12.510000228881836,202.26666259765625,13.0,12.890000343322754,204.5500030517578,13.539999961853027,12.039999961853027,200.3733367919922,12.850000381469727,12.770000457763672,202.50999450683594,13.520000457763672,15547800,4227900,40647700
2022-04-07 00:00:00+00:00,12.069999694824219,205.49000549316406,12.84000015258789,12.069999694824219,205.49000549316406,12.84000015258789,12.65999984741211,206.9566650390625,13.34000015258789,11.5600004196167,201.26666259765625,12.479999542236328,12.40999984741211,201.26666259765625,12.949999809265137,14671700,3255300,34727400
2022-04-08 00:00:00+00:00,11.239999771118164,202.7433319091797,12.699999809265137,11.239999771118164,202.7433319091797,12.699999809265137,11.6899995803833,204.74000549316406,13.050000190734863,11.0600004196167,201.1566619873047,12.569999694824219,11.460000038146973,204.18666076660156,12.699999809265137,25046500,2834100,24962500
2022-04-11 00:00:00+00:00,11.350000381469727,203.63333129882812,12.65999984741211,11.350000381469727,203.63333129882812,12.65999984741211,11.510000228881836,206.31666564941406,12.819999694824219,10.84000015258789,199.1666717529297,12.130000114440918,11.020000457763672,200.6366729736328,12.449999809265137,14568300,3660000,26095800
2022-04-12 00:00:00+00:00,11.430000305175781,203.9633331298828,12.460000038146973,11.430000305175781,203.9633331298828,12.460000038146973,12.079999923706055,208.8766632080078,13.199999809265137,11.354999542236328,203.3300018310547,12.425000190734863,11.65999984741211,205.14666748046875,12.880000114440918,13906400,2697900,26226500
2022-04-13 00:00:00+00:00,11.890000343322754,209.6699981689453,12.899999618530273,11.890000343322754,209.6699981689453,12.899999618530273,11.930000305175781,211.89332580566406,12.9399995803833,11.25,203.50332641601562,12.230999946594238,11.319999694824219,205.01666259765625,12.350000381469727,9031800,3689700,21152900
2022-04-14 00:00:00+00:00,11.380000114440918,208.92666625976562,12.420000076293945,11.380000114440918,208.92666625976562,12.420000076293945,11.890000343322754,211.55332946777344,12.920000076293945,11.305000305175781,208.10333251953125,12.40999984741211,11.779999732971191,210.0,12.920000076293945,12083900,2868300,23284100
2022-04-18 00:00:00+00:00,10.989999771118164,205.92999267578125,12.149999618530273,10.989999771118164,205.92999267578125,12.149999618530273,11.390000343322754,209.94332885742188,12.414999961853027,10.899999618530273,205.4566650390625,11.880000114440918,11.28499984741211,207.05667114257812,12.350000381469727,11320000,1949700,25395600
2022-04-19 00:00:00+00:00,11.5600004196167,209.52000427246094,12.90999984741211,11.5600004196167,209.52000427246094,12.90999984741211,11.635000228881836,210.5399932861328,13.020000457763672,10.829999923706055,203.7899932861328,12.069999694824219,10.979999542236328,205.32666015625,12.079999923706055,13253500,2410200,31753900
2022-04-20 00:00:00+00:00,10.710000038146973,208.72332763671875,12.789999961853027,10.710000038146973,208.72332763671875,12.789999961853027,11.5600004196167,213.63333129882812,13.170000076293945,10.680000305175781,206.5399932861328,12.739999771118164,11.550000190734863,209.80999755859375,13.079999923706055,15342400,2485800,31528600
2022-04-21 00:00:00+00:00,10.4399995803833,197.3333282470703,12.329999923706055,10.4399995803833,197.3333282470703,12.329999923706055,11.109999656677246,213.1199951171875,13.329999923706055,10.199999809265137,196.1999969482422,12.225000381469727,10.869000434875488,210.30332946777344,13.020000457763672,14642000,5192100,32009000
2022-04-22 00:00:00+00:00,10.260000228881836,190.52667236328125,11.960000038146973,10.260000228881836,190.52667236328125,11.960000038146973,10.65999984741211,199.05999755859375,12.729999542236328,10.149999618530273,189.69667053222656,11.859999656677246,10.399999618530273,196.8000030517578,12.329999923706055,13172500,4396800,30386100
2022-04-25 00:00:00+00:00,10.390000343322754,199.91000366210938,12.109999656677246,10.390000343322754,199.91000366210938,12.109999656677246,10.449999809265137,200.25,12.15999984741211,9.975000381469727,190.82333374023438,11.680000305175781,10.130000114440918,190.8333282470703,11.829999923706055,13322000,5311200,31727600
2022-04-26 00:00:00+00:00,10.0,193.59666442871094,11.119999885559082,10.0,193.59666442871094,11.119999885559082,10.505000114440918,199.61666870117188,12.050000190734863,9.850000381469727,193.41000366210938,11.100000381469727,10.329999923706055,197.6666717529297,11.9399995803833,14430900,2742900,38666500
2022-04-27 00:00:00+00:00,9.510000228881836,192.94000244140625,10.5600004196167,9.510000228881836,192.94000244140625,10.5600004196167,10.039999961853027,197.85667419433594,11.194999694824219,9.380000114440918,189.72999572753906,10.529999732971191,9.595000267028809,192.69667053222656,11.010000228881836,18996400,3380100,54508500
2022-04-28 00:00:00+00:00,10.09000015258789,196.24667358398438,10.949999809265137,10.09000015258789,196.24667358398438,10.949999809265137,10.199999809265137,198.5500030517578,11.045000076293945,9.260000228881836,190.77667236328125,10.369999885559082,9.600000381469727,195.94332885742188,10.6899995803833,26970200,2374500,40074500
2022-04-29 00:00:00+00:00,9.805000305175781,187.0933380126953,10.399999618530273,9.805000305175781,187.0933380126953,10.399999618530273,10.789999961853027,197.6233367919922,11.229999542236328,9.0,185.80999755859375,10.359999656677246,9.050000190734863,195.29666137695312,10.899999618530273,32541400,3686400,30937500
2022-05-02 00:00:00+00:00,10.479999542236328,190.64999389648438,10.739999771118164,10.479999542236328,190.64999389648438,10.739999771118164,10.489999771118164,190.9566650390625,10.755000114440918,9.520000457763672,184.663330078125,10.180000305175781,9.760000228881836,186.086669921875,10.380000114440918,22709500,3006300,41193800
2022-05-03 00:00:00+00:00,10.100000381469727,185.97999572753906,10.550000190734863,10.100000381469727,185.97999572753906,10.550000190734863,10.510000228881836,190.7433319091797,10.979999542236328,9.640000343322754,181.3866729736328,10.4399995803833,10.119999885559082,190.49667358398438,10.6899995803833,27084000,4525500,31372700
2022-05-04 00:00:00+00:00,10.899999618530273,184.42333984375,10.979999542236328,10.899999618530273,184.42333984375,10.979999542236328,10.920000076293945,187.30332946777344,11.010000228881836,9.852999687194824,172.81333923339844,10.079999923706055,10.09000015258789,186.32000732421875,10.529999732971191,26056600,7881600,43239900
2022-05-05 00:00:00+00:00,10.609999656677246,176.54666137695312,10.119999885559082,10.609999656677246,176.54666137695312,10.119999885559082,10.96500015258789,184.85667419433594,10.800000190734863,10.364999771118164,172.47332763671875,9.979999542236328,10.850000381469727,184.0066680908203,10.800000190734863,17641300,5440200,40523600
2022-05-06 00:00:00+00:00,10.119999885559082,168.2899932861328,9.479999542236328,10.119999885559082,168.2899932861328,9.479999542236328,10.670000076293945,176.10000610351562,10.050000190734863,9.90999984741211,166.8800048828125,9.420000076293945,10.5,173.0366668701172,10.0,15359700,5892300,69691300
2022-05-09 00:00:00+00:00,9.5,153.1699981689453,7.460000038146973,9.5,153.1699981689453,7.460000038146973,10.239999771118164,164.0399932861328,7.849999904632568,9.390000343322754,151.52999877929688,7.320000171661377,9.859999656677246,164.0399932861328,7.78000020980835,18935700,9450600,170871700
2022-05-10 00:00:00+00:00,9.270000457763672,161.34666442871094,7.289999961853027,9.270000457763672,161.34666442871094,7.289999961853027,9.9350004196167,164.2899932861328,7.703000068664551,8.914999961853027,155.25332641601562,6.929999828338623,9.635000228881836,159.82333374023438,7.559999942779541,22732700,6167400,86932400
2022-05-11 00:00:00+00:00,8.149999618530273,155.55667114257812,6.710000038146973,8.149999618530273,155.55667114257812,6.710000038146973,9.369999885559082,166.60000610351562,7.539999961853027,8.010000228881836,152.74667358398438,6.659999847412109,8.979999542236328,157.63999938964844,7.28000020980835,31547700,6394500,72894900
2022-05-12 00:00:00+00:00,8.5600004196167,159.50332641601562,7.340000152587891,8.5600004196167,159.50332641601562,7.340000152587891,8.829999923706055,162.88999938964844,7.380000114440918,7.710000038146973,150.10333251953125,6.440000057220459,7.9019999504089355,153.44000244140625,6.550000190734863,32064200,6181200,82147300
2022-05-13 00:00:00+00:00,10.6899995803833,163.6699981689453,8.34000015258789,10.6899995803833,163.6699981689453,8.34000015258789,10.854999542236328,166.52667236328125,8.350000381469727,9.84000015258789,161.7899932861328,7.519999980926514,10.539999961853027,163.1133270263672,7.519999980926514,48560100,4983600,69242700
2022-05-16 00:00:00+00:00,10.109999656677246,156.05999755859375,8.039999961853027,10.109999656677246,156.05999755859375,8.039999961853027,10.640000343322754,168.1566619873047,8.430000305175781,9.944999694824219,155.4600067138672,8.010000228881836,10.640000343322754,163.94000244140625,8.170000076293945,20918900,5580300,46153200
2022-05-17 00:00:00+00:00,10.0600004196167,157.7566680908203,8.359999656677246,10.0600004196167,157.7566680908203,8.359999656677246,10.550000190734863,162.14666748046875,8.460000038146973,9.5,153.13999938964844,8.010000228881836,10.350000381469727,160.85333251953125,8.100000381469727,21824200,4810500,38620800
